@relation activation3-weka.filters.unsupervised.attribute.NumericToNominal-Rlast
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 {1,-1}

@data
78.234,77.333,26.926,129.61,622.24,108.2,6.3817,-0.0049555,0.033674,1.1029,2.6135,0.85833,1.4845,0.85849,1.0364,0.82633,0.70897,0.67513,0.54881,0.53094,0.38507,0.27789,0.22066,-0.00028433,-0.0002331,-0.0002454,-6.6845e-05,5.5387e-05,-6.631e-05,4.4485e-05,-4.7258e-05,-0.00012455,-0.0001257,-1.6971e-05,1.416e-05,1.2891e-05,-0.00026605,9.1006e-05,2.6992e-05,2.5124e-05,1.4702e-05,-1.6558e-06,5.9116e-06,-2.9411e-05,-5.2216e-05,-6.1476e-07,-8.4528e-06,-5.8783e-06,2.419e-05,-1
139.29,103,67.897,210.77,304.13,88.356,5.9975,0.0024532,0.047629,0.68881,3.3181,1.0922,1.4251,0.90947,0.98039,0.82988,0.71009,0.63782,0.5891,0.47853,0.38753,0.31431,0.22002,0.00026111,4.4411e-05,0.00049193,2.2369e-05,0.00021702,0.00016108,3.8217e-05,1.1622e-05,9.6153e-05,-2.3434e-05,-0.00019126,-0.00013107,-0.00017266,8.533e-06,-3.0738e-05,1.5073e-07,-5.9198e-06,5.0963e-05,-2.2169e-05,-6.9078e-06,2.6819e-05,5.9251e-06,2.6402e-05,-2.9841e-06,-4.1652e-06,4.527e-06,-1
228.45,211.17,87.008,370.06,678.02,118.53,5.6745,0.01808,0.053721,0.88605,2.8982,1.0055,1.3399,0.90095,0.90222,0.82427,0.74116,0.68721,0.56489,0.4574,0.35218,0.29889,0.2408,0.0001008,-0.00043115,-0.00036924,-1.2857e-05,-0.00022455,-0.00017745,-0.00012554,5.1482e-05,-4.2792e-06,-0.00017261,5.0419e-05,8.8219e-05,0.0001615,-4.4911e-05,-1.0073e-05,-1.0919e-05,7.3906e-05,3.1776e-05,9.4267e-06,-1.9891e-05,2.7321e-05,5.3675e-05,-1.8752e-05,-4.0048e-05,-6.1998e-05,1.4869e-06,-1
280.93,237.72,109.61,452.51,924.45,157.66,7.714,-0.0052944,0.051803,0.83301,2.7779,0.87635,1.256,0.89831,0.8694,0.74601,0.7325,0.72589,0.67466,0.46497,0.44596,0.30622,0.17842,-0.00030567,-0.00043543,9.9726e-05,8.7522e-05,-8.1732e-05,-0.00037525,0.00016634,0.00030359,-0.00026048,-8.088e-05,0.00024487,-4.9946e-05,-0.00029428,-7.7072e-05,3.8085e-05,0.00013697,5.7657e-05,4.0904e-05,7.5571e-05,4.095e-05,-0.00012004,-4.2393e-05,1.0284e-05,4.7164e-05,-7.8936e-05,-3.1655e-05,-1
165.55,156.25,56.532,274.8,948.86,154.66,6.1549,0.0045251,0.030668,0.73599,2.6287,0.76136,1.6803,0.76707,0.98841,0.77641,0.7897,0.67462,0.58534,0.48375,0.38069,0.23722,0.19518,-0.00062747,3.7647e-05,-0.00015293,-6.5329e-05,-6.8646e-05,0.00010306,4.0142e-05,-2.8935e-05,-4.0684e-05,-4.6092e-05,7.7838e-05,4.0019e-05,-0.0001374,0.00012072,0.00027851,-0.00010957,0.00015426,3.9951e-06,9.792e-05,5.2373e-06,-1.7576e-06,7.492e-05,-5.2852e-06,6.6641e-05,-8.5705e-06,6.3506e-05,-1
156.75,139.87,52.677,260.93,674.89,129.83,6.6711,-0.040142,0.077908,0.90196,2.8274,0.74008,1.3737,0.84021,0.97248,0.79686,0.68177,0.64193,0.50477,0.53885,0.44892,0.35006,0.22867,0.00088359,0.00085657,-6.2436e-05,-0.0002281,-0.00019015,0.00039962,-0.00028451,0.00032953,-9.027e-05,-0.00049821,-2.6086e-05,-5.2095e-05,0.00061923,0.00016998,-5.5492e-05,-2.912e-05,-2.9747e-06,-3.9046e-05,-4.3917e-06,2.0564e-05,-1.8349e-05,-1.0109e-05,-5.569e-05,-2.9904e-05,3.1464e-05,-5.9112e-05,-1
195.11,176.45,67.1,323.25,565.87,124.84,6.6113,-0.0030319,0.042442,0.95301,2.991,0.76894,1.3833,0.92822,0.89751,0.76325,0.68754,0.75889,0.59333,0.399,0.35831,0.33805,0.13841,0.00018245,-0.00011671,0.00030322,0.00025128,-0.00024869,5.9165e-05,0.00033284,-2.6737e-05,2.6069e-05,8.0722e-07,-5.7911e-05,-2.4786e-05,-0.00023681,9.2188e-05,-2.1205e-06,-9.6056e-06,3.0706e-06,8.2745e-07,2.2947e-05,-1.1175e-05,1.2465e-05,-1.2354e-05,-1.1242e-05,-5.4408e-06,-2.6798e-05,2.0525e-05,1
66.432,61.172,24.688,108.23,670.81,84.56,7.761,-0.017231,0.081924,0.90696,2.6088,1.0639,1.2267,0.81353,1.0231,0.81585,0.72823,0.70517,0.52632,0.48697,0.37991,0.34594,0.22424,-3.2151e-05,-0.00017137,1.9167e-06,-1.0733e-05,1.1992e-05,-0.00015299,-0.0001091,5.5473e-05,0.00025305,9.4786e-05,-0.00016,8.9115e-05,0.00018301,-6.4155e-06,3.6231e-05,-8.7302e-05,6.3001e-05,5.0859e-06,-1.2854e-05,1.0442e-05,4.0172e-05,-3.5926e-06,-9.5802e-05,1.2209e-05,8.6781e-06,-6.4617e-05,1
181.7,297.32,25.73,337.96,685.54,87.075,7.1014,-0.034251,0.04682,0.70539,3.3679,0.98109,1.3413,0.93949,1.0225,0.79617,0.73557,0.68952,0.54507,0.41343,0.35587,0.28735,0.17018,-0.00052793,-0.00037313,-0.00054656,-0.00028863,-0.0003107,-0.00036369,-0.00031513,-0.00018921,-9.3734e-05,-7.6267e-05,3.4562e-05,5.3274e-05,3.8507e-05,-5.5894e-05,-4.1653e-05,-6.8859e-06,-9.7829e-06,-4.4985e-05,-1.1865e-05,-1.2508e-05,-3.3167e-05,-9.2962e-06,1.6816e-05,-6.7728e-06,-1.1709e-05,8.3504e-06,1
330.04,329.93,92.449,568.04,630.71,148.84,7.3506,-0.02887,0.086826,0.8602,2.8822,0.75453,1.3886,0.83116,1.0289,0.78162,0.67977,0.75502,0.56467,0.43792,0.4051,0.35268,0.21777,4.2447e-06,-1.6046e-05,1.3618e-05,2.4873e-05,1.1157e-05,-9.8308e-06,-1.2251e-05,-1.9693e-05,-3.3463e-05,-4.968e-05,-4.6274e-05,-6.1823e-05,-8.7039e-05,-6.8475e-05,-1.2155e-05,-4.0899e-05,-3.3624e-05,-1.7956e-05,-7.7006e-06,-2.3387e-05,-3.0641e-05,-7.4712e-07,3.1265e-06,-1.1866e-05,-1.2498e-05,-1.1585e-05,-1
152.6,194.37,25.573,279.9,1071.5,140.34,7.7462,-0.0024766,0.060898,0.84992,2.7298,0.78359,1.2473,0.81273,0.8657,0.73493,0.76113,0.67897,0.58008,0.46154,0.31061,0.22677,0.36217,-0.0010593,-3.7946e-05,6.6289e-05,-0.00036343,6.0424e-05,0.00039107,6.4379e-05,-7.7817e-05,-6.8388e-05,1.6086e-05,1.7345e-05,8.2694e-05,-1.6256e-05,-9.9412e-05,0.00021436,-1.3726e-05,0.00012771,-6.4513e-05,0.00010837,-4.4228e-05,-0.0001417,-2.4e-05,-0.00018947,8.9445e-05,-2.5399e-07,-1.6507e-05,-1
210.4,181.8,82.104,338.85,795.05,110.48,6.2113,-0.037985,0.035152,1.0099,2.5248,0.57074,1.4066,0.87298,0.86762,0.82193,0.76698,0.68503,0.6076,0.43601,0.33214,0.27902,0.2099,0.00047324,0.00035915,-0.0010985,0.000604,8.8743e-06,0.0001006,0.00028513,0.00031501,0.00013301,-0.00056885,-0.0001109,-0.000379,-9.3935e-05,8.2242e-05,-0.00012133,8.5301e-05,5.2255e-06,9.3095e-05,-1.8179e-05,-2.8095e-06,-1.2152e-05,1.094e-05,6.8966e-05,-3.2007e-05,5.8657e-05,1.1877e-05,-1
190.6,138.3,81.083,300.24,849.89,181.6,6.8647,0.017726,0.078091,0.92942,2.7341,0.95872,1.3055,0.82208,0.95824,0.65835,0.77823,0.6169,0.59094,0.49771,0.42272,0.34118,0.26542,0.00057725,-0.00091786,-0.00016483,-0.00042469,-0.00012564,-2.8614e-05,-0.00013003,-0.00020656,8.1461e-05,0.00013324,-0.00020426,-9.3952e-05,-0.00012915,4.6697e-05,7.8263e-05,-0.00010388,2.0398e-05,-0.00013333,-6.8458e-05,-0.00012979,-0.00015562,-7.1166e-05,3.1196e-05,-4.2949e-05,9.5109e-06,-5.8356e-05,1
167.74,126.32,79.499,256.07,652.8,109.25,5.8261,0.013265,0.068526,0.95468,2.9487,1.1493,1.2455,0.99335,1.039,0.78683,0.67775,0.72018,0.58762,0.4315,0.42106,0.32169,0.11368,0.00014602,0.00010252,-0.00042345,-0.00038372,-0.00020093,3.3386e-06,-0.00025647,-0.00010256,-2.6392e-05,-7.5288e-05,-0.00028165,3.891e-05,0.00011995,-3.3729e-06,-7.4483e-06,2.7317e-05,6.4007e-06,5.984e-05,-4.058e-05,3.3026e-05,1.0637e-05,7.0753e-06,-1.998e-05,2.5123e-05,8.482e-06,-4.2474e-05,1
414.06,304.63,217.11,611.4,565.12,88.287,6.9875,0.010393,0.026619,0.78941,2.5156,1.361,1.3011,1.0024,0.95461,0.79242,0.79359,0.68085,0.6227,0.4061,0.41556,0.26468,0.24058,0.00029422,-7.3067e-05,0.00029532,-4.8913e-05,5.8458e-05,0.00014446,-0.00020948,-0.00016536,0.00028864,-0.00025424,1.3771e-05,3.0665e-05,0.00014393,-1.2226e-05,5.8691e-05,9.257e-05,4.261e-05,4.7155e-06,6.9962e-05,5.2843e-05,-3.5452e-05,3.3315e-05,-1.7063e-05,-9.3105e-06,5.8219e-06,1.1983e-05,-1
431.9,316.17,187.14,676.91,1412.1,127,5.606,-0.040074,0.035414,0.96945,2.8698,0.86634,1.276,0.9576,1.0121,0.80106,0.7609,0.68441,0.55382,0.42114,0.40254,0.37752,0.20379,-0.00015871,-0.00029388,-0.00024831,-9.9154e-05,-9.2454e-05,-0.00013251,-0.00011032,-3.0946e-05,6.1361e-05,1.2277e-05,1.2037e-05,-2.9447e-05,0.00010693,-3.9487e-05,-5.6364e-05,-5.4625e-05,-4.7692e-05,-5.1462e-05,-3.8901e-05,-2.2084e-05,1.5394e-05,6.1213e-06,1.7523e-05,3.222e-05,2.4756e-05,1.5415e-05,-1
282.42,216.6,123.91,441.03,788.45,106.58,5.7259,-0.013898,0.053153,0.75258,3.1437,0.95909,1.2984,0.91489,1.0218,0.79987,0.65263,0.70424,0.60347,0.47742,0.31657,0.30298,0.1984,0.00024785,-0.00051545,4.9028e-05,9.3894e-05,-5.6601e-06,0.00011157,-9.872e-05,-1.7594e-05,9.8961e-05,1.7577e-05,-7.8167e-05,-6.6137e-05,9.9202e-05,5.1393e-05,3.5181e-06,4.672e-05,5.9065e-06,2.8259e-05,3.9568e-07,1.9194e-05,9.0114e-06,5.2535e-06,1.8481e-06,3.2209e-06,1.3173e-05,-1.3518e-05,1
447.02,351.17,190.27,704.2,562.88,156.95,9.0068,0.061288,0.039973,0.74507,2.7776,0.87688,1.5722,0.88908,0.88529,0.81826,0.74306,0.61173,0.60715,0.52447,0.42842,0.34754,0.36896,-0.0011401,-0.0010733,0.00030498,0.00036782,-0.00038021,-0.00046918,0.00022009,-0.00013491,0.00012033,-7.4885e-05,-5.6898e-05,-3.5743e-05,0.00010772,0.00015009,2.4061e-06,-2.6861e-05,2.7414e-05,-3.2403e-05,4.5033e-05,3.5762e-05,-2.3673e-05,3.1279e-05,6.0885e-06,0.00010227,1.3549e-05,-9.702e-06,-1
97.292,129.6,29.381,165.38,511.92,133.51,8.9613,0.013163,0.032774,0.56289,3.3362,1.218,1.2904,0.94497,0.98111,0.80268,0.75405,0.63755,0.55979,0.50505,0.43303,0.34272,0.30422,-0.00044808,-0.00035327,0.00010685,-0.00013294,1.2062e-05,5.7214e-05,-3.6814e-06,-5.3067e-05,-3.4497e-05,-0.00011796,-3.2032e-05,5.9338e-05,-0.00011131,7.7639e-05,2.7056e-05,9.0862e-06,1.9304e-05,-8.4663e-06,9.9683e-06,-3.1925e-05,6.0273e-05,6.7253e-05,1.6938e-05,7.5523e-06,5.7882e-05,2.2422e-05,1
185.1,127.63,87.458,282.86,1027.6,146.13,7.4687,0.022326,0.047937,0.89239,2.1966,0.77317,1.4696,0.95195,0.90468,0.76045,0.7247,0.60613,0.70016,0.29682,0.47516,0.24761,0.12075,-0.0013987,-0.00036954,0.00011085,0.00017925,-0.00084096,-0.00016334,0.00023359,-0.00011765,-0.00039292,0.00014912,-6.9608e-05,-0.00016465,0.00025855,9.7723e-05,-3.1378e-05,-0.00017569,-0.0001157,-7.8491e-05,-9.8793e-05,-5.9829e-05,-5.3174e-05,3.1886e-05,1.5199e-06,-3.2379e-05,-9.6276e-05,0.00013946,-1
292.89,391.84,51.117,535.2,683.97,121.98,8.0604,-0.0257,0.066694,0.84656,2.529,0.48573,1.2402,0.83575,1.003,0.81137,0.79465,0.85879,0.53374,0.35887,0.31493,0.25865,0.092533,0.0019387,0.001234,-0.00051394,-0.00011774,0.0004588,6.668e-06,0.00045398,-0.00038509,-8.7278e-05,0.00043425,-0.00011144,0.00021381,0.00055192,-4.2469e-05,-0.00010067,9.9677e-05,-1.3505e-05,-5.6724e-05,6.6982e-06,6.4542e-05,3.3011e-05,1.4882e-05,-0.00010216,-1.6974e-05,-2.6778e-05,0.00016416,1
197,184.17,69.041,325.15,784.36,117.74,6.7074,-0.038667,0.046737,0.72842,3.278,0.69018,1.4173,0.7838,0.97673,0.87003,0.70393,0.6616,0.50474,0.41006,0.42752,0.31807,0.17777,-0.00047295,-0.00069388,4.9928e-05,-8.0291e-05,0.00010521,-2.8395e-05,-0.00011442,0.00010568,4.8788e-05,-9.3314e-05,-0.00011309,6.5891e-05,7.5714e-05,0.00023214,6.7568e-05,2.0515e-05,3.8806e-05,5.8008e-05,1.4029e-05,1.2244e-05,4.2741e-05,3.9312e-05,7.1856e-06,-5.5167e-06,-2.633e-05,-6.0744e-05,1
113.83,115.04,38.082,189.69,884.6,136.32,6.8482,0.0077318,0.0855,0.81496,3.145,0.8824,1.4144,0.90577,0.93818,0.80933,0.7303,0.66374,0.60848,0.52311,0.37432,0.35025,0.28895,0.00033353,0.00066281,-0.00014877,-0.00010898,0.0002846,0.00016921,-4.3482e-05,-0.00020884,-8.1573e-05,-7.2009e-05,3.6546e-05,-0.00010081,-6.3537e-05,-5.6114e-05,-0.00011407,8.1324e-05,5.6136e-05,-8.522e-05,1.3782e-05,9.0952e-06,2.052e-05,3.9442e-05,-1.9593e-06,-1.1672e-05,2.0307e-05,9.1848e-06,1
462.28,437.18,165.79,759.15,1580,127.89,7.106,0.024407,0.059373,0.89627,2.872,1.1385,1.1863,0.94564,0.97812,0.80855,0.71379,0.65377,0.5299,0.45998,0.40762,0.34935,0.26348,0.00018427,0.0001841,4.4126e-05,8.2399e-05,0.00010347,5.6588e-05,3.7648e-05,-8.8014e-05,3.1482e-05,4.8034e-05,-6.4461e-05,-4.713e-05,-6.2398e-06,8.5264e-05,-7.6128e-05,4.2599e-05,-2.7563e-05,7.9565e-06,-1.5716e-05,3.0638e-06,1.5485e-05,-9.3867e-06,-1.1154e-05,-7.9528e-06,4.6205e-08,-1.7098e-05,-1
109.53,157.75,9.0505,210.14,768.23,119.51,6.5165,-0.0062679,0.052102,0.60171,3.3673,1.1722,1.2777,0.95542,0.97887,0.75113,0.66052,0.59012,0.53037,0.42526,0.35384,0.26332,0.19543,-0.00024497,-8.1592e-05,-4.1345e-05,-9.2019e-05,-5.0442e-05,5.5076e-05,1.5092e-05,-7.8737e-06,-1.7516e-05,7.3374e-05,4.0393e-05,4.362e-05,2.7764e-05,0.00010006,5.2375e-05,4.6836e-05,5.0148e-05,3.6422e-05,1.3818e-05,1.3509e-05,2.0223e-05,1.3803e-05,-2.6502e-06,-3.759e-06,-8.2927e-06,-6.0109e-06,1
346.41,270.31,142.16,550.83,715.41,101.78,7.3421,-0.037743,0.054432,0.73102,3.2609,1.2592,1.3567,1.0133,1.0027,0.80366,0.7525,0.62709,0.58814,0.46718,0.42575,0.28875,0.25292,-0.00012725,5.0811e-05,4.8596e-05,1.3111e-05,-2.1474e-05,1.8661e-05,-5.2397e-07,-4.7884e-05,-2.0577e-05,-5.4956e-05,-3.267e-05,-0.00010879,-5.9855e-05,6.461e-05,-1.5975e-05,-1.0117e-06,4.2041e-05,-3.9662e-05,3.7378e-05,7.6306e-07,1.9925e-06,1.8273e-05,-1.3384e-05,1.4168e-05,-1.3977e-06,1.0087e-05,1
143.23,124.8,48.697,237.87,924.24,127.37,7.1173,-0.020288,0.051914,0.98274,3.1633,1.1504,1.3603,0.91458,0.98383,0.79992,0.73204,0.74194,0.60108,0.44011,0.4181,0.36259,0.20117,0.00018923,0.0002343,-0.00057241,3.8713e-05,0.00024659,-0.00026689,-0.0001522,0.00015577,-3.8575e-05,-0.00014203,0.0001502,7.7642e-05,3.3257e-05,-0.00017474,-5.0174e-05,-5.8703e-05,-3.1171e-05,-4.5987e-05,-8.9468e-06,-2.3021e-06,-1.7304e-05,1.513e-05,2.6766e-05,-8.7588e-06,4.6344e-05,2.3638e-05,1
147.09,120.2,62.112,232.14,836.05,115.41,7.2203,0.0054536,0.065936,0.94973,2.9871,0.99595,1.3155,0.74293,1.081,0.76074,0.7042,0.71634,0.55572,0.51759,0.3714,0.34072,0.17214,-0.00010452,-0.00064127,0.00042015,-0.00011361,-0.0001343,-7.0426e-05,-0.00037823,0.00037295,0.00020862,-0.00030401,8.7593e-05,0.00025746,-0.00012016,6.8073e-05,2.2992e-05,-0.00010567,2.553e-05,2.5634e-05,3.0958e-05,-6.3073e-07,-7.586e-05,-1.1553e-05,-8.7378e-05,-1.9175e-05,3.0661e-05,-7.8838e-06,1
2.1126,2.6174,0.38214,3.8454,174.14,87.868,5.5152,0.032353,0.05745,0.50843,1.9409,0.56695,0.72029,0.36424,1.0414,0.57969,0.8145,0.63752,0.5776,0.13705,0.19116,0.31991,0.068566,0.0001807,-0.00043514,-1.3035e-05,-0.0003936,4.5885e-05,-7.8103e-05,6.7867e-05,-7.5652e-05,-0.00017077,-0.00017284,3.6896e-05,0.00017317,-0.0002286,-4.2368e-05,-3.2017e-05,-5.2013e-05,4.6594e-06,-0.00010096,-3.6642e-05,-4.7351e-07,-6.5714e-05,-5.0101e-05,2.7333e-05,-1.5589e-05,2.1428e-05,2.8961e-05,1
101.29,107.7,30.582,172.09,952.22,109.46,6.015,0.012025,0.038573,0.96933,3.0694,1.1967,1.33,1.0592,0.92322,0.82014,0.74805,0.74501,0.51533,0.39948,0.4545,0.31654,0.15073,4.1522e-05,0.00020694,7.223e-05,8.0113e-05,-1.7084e-05,1.3006e-05,7.4163e-05,-2.7029e-05,7.0137e-05,-0.00014238,1.2581e-05,-9.1144e-05,-5.4778e-05,6.9319e-05,-2.8205e-07,2.4083e-05,1.3082e-05,3.6143e-05,-4.139e-06,-2.2725e-06,7.0854e-06,3.7502e-05,1.1161e-05,2.189e-05,1.4098e-05,1.8274e-05,-1
161.69,166.58,39.642,283.9,1416.5,120.16,6.0951,-0.031206,0.013451,0.80203,3.0906,0.82517,1.4112,0.96219,0.87114,0.8597,0.73743,0.62694,0.59943,0.49482,0.36364,0.264,0.20189,-0.00011059,-9.3645e-05,-6.3097e-05,-4.7114e-05,-0.00020991,-2.3834e-05,-5.519e-05,-0.00010867,6.7191e-05,9.363e-05,-1.5296e-05,9.992e-05,0.00014221,1.1222e-05,1.7613e-05,-4.8781e-05,4.0538e-05,6.6763e-07,-5.0239e-05,-7.2193e-05,-3.0082e-05,1.1675e-05,2.1589e-05,2.7279e-05,7.2298e-05,3.5674e-05,-1
154.64,122.68,70.089,239.27,956.08,102.38,7.0676,0.014882,0.056116,0.8245,3.24,1.101,1.3034,1.0124,0.92542,0.75686,0.74351,0.6786,0.58429,0.45993,0.42362,0.29951,0.2179,7.4077e-06,-0.00021883,-0.00028849,-0.00020165,-8.3869e-05,-0.00017711,-4.8921e-05,0.00011333,3.0654e-05,-0.00012283,-3.9088e-05,1.9263e-05,-9.9464e-05,3.0427e-05,-5.8715e-05,-6.594e-06,-1.0281e-05,-1.6075e-05,-2.3996e-05,4.7835e-06,-4.9504e-06,-3.8259e-05,2.0758e-06,-1.751e-05,1.293e-05,-5.2371e-07,1
90.711,86.611,34.526,146.97,828.09,102.01,7.6244,-0.0068272,0.036081,0.93255,2.669,1.0263,1.2634,0.93593,0.98601,0.69427,0.7534,0.72124,0.62499,0.4398,0.36997,0.3548,0.24549,0.00062593,0.00032592,6.924e-06,-1.3162e-05,-2.5869e-05,0.00012708,-1.9609e-05,8.191e-05,1.0659e-05,7.0697e-06,-1.9978e-05,-2.3914e-05,3.5943e-05,-4.9427e-05,-1.3313e-05,-2.6558e-05,1.7166e-06,2.143e-05,-1.0604e-06,-2.7106e-05,-2.574e-05,3.7371e-05,-1.3493e-05,2.5127e-05,2.8776e-05,-2.3233e-05,-1
366.11,282.12,169.22,563.23,678.04,110.08,6.2651,0.0090593,0.053708,0.97499,2.9907,1.0306,1.3063,1.0453,0.82739,0.8226,0.74861,0.66524,0.57434,0.48297,0.31898,0.35386,0.18135,0.00043127,0.00016005,-0.00036234,-0.00015062,0.00010726,-1.9996e-05,-5.0642e-05,-4.7753e-05,-7.0678e-05,-7.549e-05,0.00015239,0.00012595,-9.8536e-05,9.4316e-05,0.00016029,0.00017393,-1.1442e-06,7.3493e-05,-3.3861e-05,4.6483e-05,2.8979e-05,2.5884e-05,3.4649e-05,4.5907e-06,-6.3325e-05,5.8214e-05,-1
306.85,277.56,85.217,528.67,486.21,121.94,6.7649,-0.003229,0.055737,0.98444,2.5284,0.25315,1.2814,1.1197,0.80275,0.83586,0.84642,0.56355,0.58888,0.41984,0.26081,0.43596,0.38208,-0.0012683,-0.0019247,0.00015032,-0.00024694,-0.00016436,0.0004752,-7.9554e-05,-0.00031929,0.0001449,6.3299e-05,-0.00040237,0.00028008,0.00013545,3.3848e-05,-1.5271e-05,-3.8342e-05,-6.2254e-05,8.374e-05,7.706e-05,-0.00014081,2.2314e-05,0.00010249,2.8992e-05,-8.3976e-05,3.0539e-05,1.0855e-05,-1
91.816,93.23,38.786,144.92,683.24,111.33,7.4477,-0.037388,0.05857,0.77395,2.8376,0.99822,1.3726,0.85824,0.94414,0.73994,0.782,0.59585,0.59727,0.51165,0.4081,0.36581,0.23985,-0.00022499,9.1316e-05,0.00011905,-0.00027172,3.7175e-05,-6.7206e-05,-0.00019016,8.1339e-05,9.0976e-05,-0.00016167,-0.00011057,0.00010498,0.00018901,-2.416e-05,2.5844e-05,1.5358e-05,4.1474e-05,4.3569e-05,3.8694e-06,2.3642e-05,-5.9077e-06,-2.0119e-05,5.2933e-06,-2.5611e-05,-1.3722e-05,1.7499e-05,1
245.46,202.27,97.383,393.73,377.37,103.86,6.3792,0.074898,0.091311,0.77461,3.3982,0.98886,1.3948,0.98237,1.0023,0.81239,0.69095,0.60754,0.58561,0.52802,0.41871,0.29596,0.19891,0.00016397,-0.0003691,-0.00014761,9.2251e-05,0.00021806,3.95e-05,-0.0002052,-0.00018335,0.00017284,0.00023188,-0.00011117,-0.00015695,-5.7199e-05,1.1025e-05,-1.1107e-05,-5.4088e-05,2.9609e-05,3.5746e-05,6.7903e-06,3.7088e-06,-1.8655e-05,-1.0492e-05,1.8806e-05,-1.0542e-05,-8.6101e-06,7.1246e-06,1
455.24,327.31,198.98,711.69,540.91,101.16,6.6812,-0.010275,0.061837,1.0619,2.2847,0.97489,1.2683,0.80048,1.082,0.79276,0.7981,0.61617,0.52376,0.41663,0.40979,0.32518,0.27794,-0.00062984,-0.00032337,-4.5631e-05,-0.00041092,8.3404e-05,-0.00014333,-8.4598e-06,-3.248e-05,-5.2124e-05,-0.00010641,4.9067e-05,4.5901e-05,-2.4104e-05,-3.3835e-05,3.616e-05,2.0571e-05,-1.7768e-05,7.3668e-05,-3.1453e-06,-1.6518e-05,2.0423e-05,-2.6718e-05,2.3419e-05,-1.5067e-05,-9.2075e-07,1.3641e-05,-1
269.82,151.9,159.43,380.43,463.06,100.78,4.4405,0.013665,0.080795,0.75438,1.8443,0.83304,1.743,1.0203,0.85158,0.82536,0.84657,0.60595,0.44368,0.48414,0.42827,0.10648,0.36616,0.0004557,-0.0012165,0.00071796,-0.00033616,-0.00019817,-0.00015634,-0.00011779,0.00030555,-0.00025143,0.00026925,-3.8997e-05,-1.7852e-05,0.00013568,-0.00063189,6.1491e-05,-6.5314e-05,-0.00011078,-0.00010181,-3.6092e-05,-4.974e-05,-7.4185e-05,5.4374e-05,-8.5159e-05,1.0234e-06,2.688e-05,3.2202e-05,-1
129.74,102.07,58.762,200.81,1090.7,177.53,7.2839,0.0033465,0.063958,0.90286,3.2835,1.1028,1.3206,0.9558,0.96164,0.83453,0.7174,0.64557,0.58178,0.46046,0.40815,0.33276,0.25013,0.00029983,0.00016697,0.0002151,9.4658e-05,0.00017722,0.00030853,-1.7357e-06,0.00015123,-3.7678e-06,-0.00013064,0.00016111,-0.00010042,-7.4159e-05,-6.1255e-05,1.7048e-05,-6.4333e-05,-2.4183e-05,-9.7089e-05,-1.5488e-05,-1.4389e-05,-2.4646e-05,-6.3784e-06,-3.8393e-05,-2.2435e-05,1.7121e-05,4.5991e-05,-1
211.45,175.6,76.39,346.62,540.63,162.27,6.2931,-0.050496,0.051585,0.75158,2.8098,0.63485,1.3048,0.90402,0.87593,0.79215,0.67515,0.773,0.58846,0.42014,0.3579,0.178,0.17284,0.0040178,-0.00062901,0.00024326,-0.00048937,-0.00026089,-0.00021436,8.5638e-05,0.00026353,1.7683e-05,0.00017188,0.00014215,-0.00033429,1.7145e-05,7.8463e-05,4.2777e-06,0.00012684,7.6768e-06,9.4181e-06,-3.7116e-06,-4.0022e-05,-8.8393e-07,4.4228e-05,1.3985e-05,-1.3839e-05,-5.6302e-05,5.0444e-05,-1
226.7,260.41,56.325,397.3,970.52,150.14,6.6045,-0.014342,0.044637,1.0376,2.9566,0.82519,1.3785,1.0187,0.85146,0.86702,0.77425,0.59689,0.62245,0.44714,0.40119,0.33027,0.23737,0.00013177,3.9094e-05,1.7273e-06,1.1321e-05,7.3856e-07,-8.4593e-06,1.1363e-05,1.3035e-05,-9.4006e-06,-3.5348e-05,-1.4553e-05,1.6676e-05,2.0687e-05,-2.4608e-06,1.0031e-05,8.7084e-06,9.401e-06,-3.9147e-06,-1.4475e-05,-1.2152e-05,-1.6962e-06,1.2816e-06,-5.6798e-06,-7.6614e-06,-9.8323e-06,-2.304e-05,-1
